Tanggal;Nama_Toko;Nama_Barang;Qty;Harga_Satuan;Total_Harga
13/03/2025;CV. SINAR MATAHARI;Bogabis Assorted Tin 350gr;16;52100;833600
13/03/2025;CV. SINAR MATAHARI;AIM Milk Cookies 250g / Biskuit AIM Rasa Susu 250g;77;12200;939400
13/03/2025;CV. SINAR MATAHARI;AIM Roasted Corn 180g / Biskuit AIM Corn 180g;51;13000;663000
13/03/2025;CV. SINAR MATAHARI;Kangguru Kacang Crackers 150 gr / Biskuit Krim Kacang 150g;39;9000;351000
13/03/2025;CV. SINAR MATAHARI;AIM Aneka Square Puff 300g;81;12500;1012500
13/03/2025;CV. LANCAR REJO;AIM Rasa Durian 350g / Biskuit Rasa Durian 350 gr;29;39400;1142600
13/03/2025;CV. LANCAR REJO;Kangguru Bon Bon 200g / Biskuit Rasa Cokelat 200gr;46;9500;437000
13/03/2025;CV. LANCAR REJO;AIM Toasty Cheese 180g / Snack AIM Rasa Keju 180g;55;13000;715000
13/03/2025;ANUGRAH;AIM Roasted Corn 180g / Biskuit AIM Corn 180g;74;13000;962000
13/03/2025;ANUGRAH;Bogabis Rose Cream 180 gr / Biskuit Bogabis Rose dengan Krim 180g;70;8800;616000
13/03/2025;ANUGRAH;Bogabis Malkist Renyah 100 gr / Cracker Malkist 100g;47;5500;258500
13/03/2025;ANUGRAH;AIM WAFER LOVER STRAWBERY 80gr;59;5000;295000
13/03/2025;ANUGRAH;B&B Gabin Traditional 210 gr / Biskuit Gabin 210g;47;10100;474700
13/03/2025;ANUGRAH;Kangguru Kacang Crackers 150 gr / Biskuit Krim Kacang 150g;39;9000;351000
13/03/2025;APOTEK KOPEGTEL CITRA DELTA;Bogabis Square Puff 275 gr;37;11600;429200
13/03/2025;APOTEK KOPEGTEL CITRA DELTA;AIM Biskuit Kelapa Muda 250g;66;12200;805200
13/03/2025;APOTEK KOPEGTEL CITRA DELTA;Kangguru Butter Coconut 100 gr;50;4200;210000
13/03/2025;BAKMI JOGJA SIDOARJO;B&B Biskuit Kacang 120 gr / Biskuit Krim Kacang 120g;35;7300;255500
13/03/2025;BAKMI JOGJA SIDOARJO;Bogabis Crispy Lemon 200gr;35;20000;700000
13/03/2025;VIRLY;Kangguru Bunga Gem 90g / Biskuit Bunga Gem 90g;39;5200;202800
13/03/2025;VIRLY;B&B Gabin Traditional 210 gr / Biskuit Gabin 210g;51;10100;515100
13/03/2025;VIRLY;AIM Mini Assorted Biscuits 150g;74;8400;621600
13/03/2025;VIRLY;B&B Biskuit Kacang 120 gr / Biskuit Krim Kacang 120g;42;7300;306600
13/03/2025;VIRLY;Bogabis Square Puff 275 gr;47;11600;545200
13/03/2025;CV. TUNAS INTI PERSADA;Bogabis Peanut Cream 180 gr / Biskuit Bogabis dengan Krim Kacang 180g;56;8800;492800
13/03/2025;CV. TUNAS INTI PERSADA;AIM Malkist Crackers 125g;58;6900;400200
13/03/2025;CV. TUNAS INTI PERSADA;Kangguru Durian Biscuit 30g;77;1600;123200
13/03/2025;CV. TUNAS INTI PERSADA;AIM Rasa Coconut 350g / Biskuit Rasa Kelapa 350 g;44;39400;1733600
13/03/2025;CV. TUNAS INTI PERSADA;AIM Mini Assorted Biscuits 150g;55;8400;462000
13/03/2025;CV. TUNAS INTI PERSADA;Anekabis Gabin Super 350g;21;33400;701400
13/03/2025;PT. HADI RETAIL INDONESIA;AIM Good Morning Wafer 300g;17;39400;669800
13/03/2025;PT. HADI RETAIL INDONESIA;Bogabis Malkist Renyah 100 gr / Cracker Malkist 100g;62;5500;341000
13/03/2025;Bu Tyas;AIM Crispy Lemon 150g;62;9500;589000
13/03/2025;Bu Tyas;Anekabis Gabin Cokelat 350g;40;33400;1336000
13/03/2025;Bu Tyas;Bogabis Crispy Lemon 200gr;39;20000;780000
13/03/2025;YARSISMART WONOKROMO 2;AIM Roasted Chicken 180g / Snack Crackers 180 gr;33;13000;429000
13/03/2025;YARSISMART WONOKROMO 2;Bogabis Square Puff 275 gr;46;11600;533600
13/03/2025;YARSISMART WONOKROMO 2;AIM Vegetable Crackers 180 Gr;55;13700;753500
13/03/2025;YARSISMART WONOKROMO 2;Kangguru Butter Coconut 100 gr;73;4200;306600
13/03/2025;PANJANG DJIWA DJAJA;AIM Rasa Coconut 350g / Biskuit Rasa Kelapa 350 g;24;39400;945600
13/03/2025;PANJANG DJIWA DJAJA;Kangguru Durian Biscuits - 10 Pack;43;16000;688000
13/03/2025;APOTEK ROZAQ;Bogabis Chocolate Cream 180 gr / Biskuit Rasa Coklat 180g;54;8800;475200
13/03/2025;APOTEK ROZAQ;Bogabis Peanut Cream 180 gr / Biskuit Bogabis dengan Krim Kacang 180g;35;8800;308000
13/03/2025;APOTEK ROZAQ;Bogabis Bon-Bon 180g / Biskuit Bon-Bon 180 gr;80;8800;704000
13/03/2025;KOP. MIWON;AIM Roasted Chicken 180g / Snack Crackers 180 gr;42;13000;546000
13/03/2025;KOP. MIWON;Bogabis Bon-Bon 180g / Biskuit Bon-Bon 180 gr;33;8800;290400
13/03/2025;KOP. MIWON;AIM Aneka Cream Crackers 300g;42;12500;525000
13/03/2025;KOP. MIWON;AIM Mini Assorted Biscuits 150g;74;8400;621600
13/03/2025;KOPERASI UNTAG;AIM Crispy Lemon 150g;71;9500;674500
13/03/2025;KOPERASI UNTAG;Bogabis Peanut Cream 180 gr / Biskuit Bogabis dengan Krim Kacang 180g;66;8800;580800
13/03/2025;KOPERASI UNTAG;TOASTY CHEESE 80 GR / AIM Biskuit Rasa Keju 80g;62;5300;328600
13/03/2025;KOPERASI UNTAG;Bogabis Gabin Army Butter 125g;47;6800;319600
13/03/2025;CAHAYA MEDAN;AIM Crispy Lemon 150g;78;9500;741000
13/03/2025;CAHAYA MEDAN;Kangguru Rose Chocolate 100 gr;66;4400;290400
13/03/2025;CAHAYA MEDAN;AIM Milk Cookies 250g / Biskuit AIM Rasa Susu 250g;63;12200;768600
13/03/2025;CAHAYA MEDAN;AIM Mini Assorted Biscuits 150g;81;8400;680400
13/03/2025;CAHAYA MEDAN;Anekabis Gabin Super 350g;27;33400;901800
13/03/2025;TOKO SUMBER HIDUP;AIM Aneka Cream Crackers 300g;73;12500;912500
13/03/2025;TOKO SUMBER HIDUP;TOASTY CHEESE 80 GR / AIM Biskuit Rasa Keju 80g;85;5300;450500
14/03/2025;TOKO PASTI JAYA;AIM Roasted Corn 180g / Biskuit AIM Corn 180g;55;13000;715000
14/03/2025;TOKO PASTI JAYA;AIM Milk Cookies 250g / Biskuit AIM Rasa Susu 250g;80;12200;976000
14/03/2025;TOKO PASTI JAYA;Bundling Beli 2 Gratis 1 Bogabis Square Puff;25;19000;475000
14/03/2025;TOKO PASTI JAYA;Kangguru Durian Biscuits - 10 Pack;22;16000;352000
14/03/2025;TK. FAUZAN MENGANTI;AIM Roasted Chicken 180g / Snack Crackers 180 gr;91;13000;1183000
14/03/2025;TK. FAUZAN MENGANTI;AIM Good Morning Wafer 300g;18;39400;709200
14/03/2025;TK. FAUZAN MENGANTI;Kangguru Durian 100 gr / Biskuit Kangguru Rasa Durian 100g;67;4200;281400
14/03/2025;RUNGKUT JAYA;Bogabis Crispy Lemon 200gr;22;20000;440000
14/03/2025;RUNGKUT JAYA;Kangguru Assorted Biscuits 1000g;14;100200;1402800
14/03/2025;SAHABAT ARTHA NUSA;B&B Gabin Traditional 210 gr / Biskuit Gabin 210g;78;10100;787800
14/03/2025;SAHABAT ARTHA NUSA;Bogabis Malkist Renyah 100 gr / Cracker Malkist 100g;50;5500;275000
14/03/2025;SAHABAT ARTHA NUSA;AIM Anekabis Gabin Oat SP12 220g/10 Pcks @22g;45;25000;1125000
14/03/2025;SAHABAT ARTHA NUSA;Bogabis Bon-Bon 180g / Biskuit Bon-Bon 180 gr;52;8800;457600
14/03/2025;ILHAM MART;AIM Vegetable Crackers 180 Gr;37;13700;506900
14/03/2025;ILHAM MART;AIM Aneka Square Puff 300g;58;12500;725000
14/03/2025;ILHAM MART;Anekabis Gabin Cokelat 350g;38;33400;1269200
14/03/2025;ILHAM MART;Kangguru Butter Coconut 100 gr;35;4200;147000
14/03/2025;TOKO ARIFIN;AIM Aneka Cream Crackers 300g;82;12500;1025000
14/03/2025;TOKO ARIFIN;Bogabis Rose Cream 180 gr / Biskuit Bogabis Rose dengan Krim 180g;67;8800;589600
14/03/2025;TOKO ARIFIN;AIM Roasted Corn 180g / Biskuit AIM Corn 180g;51;13000;663000
14/03/2025;TOKO ARIFIN;TOASTY CHEESE 80 GR / AIM Biskuit Rasa Keju 80g;91;5300;482300
14/03/2025;TOKO ARIFIN;Anekabis Gabin Super 350g;44;33400;1469600
14/03/2025;Pelanggan Umum IIs;Kangguru Durian Biscuits - 10 Pack;34;16000;544000
14/03/2025;Pelanggan Umum IIs;AIM Marie Susu 100g / Biskuit Rasa Susu Marie 100 gr;42;5300;222600
14/03/2025;Pelanggan Umum IIs;TOASTY CHEESE 80 GR / AIM Biskuit Rasa Keju 80g;90;5300;477000
14/03/2025;APOTEK VALENCIA;Bogabis Peanut Cream 180 gr / Biskuit Bogabis dengan Krim Kacang 180g;41;8800;360800
14/03/2025;APOTEK VALENCIA;AIM Toasty Cheese 180g / Snack AIM Rasa Keju 180g;47;13000;611000
14/03/2025;APOTEK VALENCIA;AIM Milk Cookies 250g / Biskuit AIM Rasa Susu 250g;47;12200;573400
14/03/2025;APOTEK VALENCIA;AIM Roasted Corn 180g / Biskuit AIM Corn 180g;58;13000;754000
14/03/2025;TOKO UTAMA II;Kangguru Durian 100 gr / Biskuit Kangguru Rasa Durian 100g;62;4200;260400
14/03/2025;TOKO UTAMA II;Anekabis Gabin Cokelat 350g;50;33400;1670000
14/03/2025;TOKO UTAMA II;AIM Vegetable Crackers 180 Gr;90;13700;1233000
14/03/2025;AMELIA ABRIANTI;Bogabis Bon-Bon 180g / Biskuit Bon-Bon 180 gr;37;8800;325600
14/03/2025;AMELIA ABRIANTI;Anekabis Gabin Super 350g;31;33400;1035400
14/03/2025;AMELIA ABRIANTI;AIM Cocoa Puff 200g / Biskuit Cocoa Puff 200 gr;77;9800;754600
14/03/2025;AMELIA ABRIANTI;Anekabis Gabin Cokelat 350g;41;33400;1369400
14/03/2025;AMELIA ABRIANTI;B&B Gabin Traditional 210 gr / Biskuit Gabin 210g;40;10100;404000
14/03/2025;JAYA MAULIDA;Kangguru Assorted Biscuits 1000g;21;100200;2104200
14/03/2025;JAYA MAULIDA;Kangguru Bon Bon 200g / Biskuit Rasa Cokelat 200gr;62;9500;589000
14/03/2025;JAYA MAULIDA;Masterbis Gabin Master 120g;82;6400;524800
14/03/2025;JAYA MAULIDA;AIM Cream Crackers 1000g / Kaleng AIM Cream Cracker 1Kg;17;90200;1533400
14/03/2025;JAYA MAULIDA;TOASTY CHEESE 80 GR / AIM Biskuit Rasa Keju 80g;70;5300;371000
14/03/2025;JAYA MAULIDA;AIM Crispy Lemon 150g;51;9500;484500
14/03/2025;SAHABAT BARU;B&B Biskuit Kacang 120 gr / Biskuit Krim Kacang 120g;35;7300;255500
14/03/2025;SAHABAT BARU;AIM Cocoa Puff 200g / Biskuit Cocoa Puff 200 gr;70;9800;686000
14/03/2025;SAHABAT BARU;Kangguru Butter Coconut 100 gr;37;4200;155400
14/03/2025;SAHABAT BARU;AIM Aneka Assorted 1000g / Kaleng Biskuit AIM Assorted 1Kg;11;100200;1102200
14/03/2025;SAHABAT BARU;B&B Gabin Traditional 210 gr / Biskuit Gabin 210g;51;10100;515100
14/03/2025;TAB HOTEL;Kangguru Rose Cream 100 gr;74;4400;325600
14/03/2025;TAB HOTEL;Bogabis Chocolate Cream 180 gr / Biskuit Rasa Coklat 180g;71;8800;624800
14/03/2025;TAB HOTEL;Bogabis Peanut Cream 180 gr / Biskuit Bogabis dengan Krim Kacang 180g;35;8800;308000
14/03/2025;TOKO BU SUSI;AIM Toasty Cheese 180g / Snack AIM Rasa Keju 180g;44;13000;572000
14/03/2025;TOKO BU SUSI;Bogabis Crispy Lemon 200gr;45;20000;900000
14/03/2025;TOKO BU SUSI;Bogabis Square Puff 275 gr;44;11600;510400
14/03/2025;TOKO BU SUSI;Kangguru Bunga Gem 90g / Biskuit Bunga Gem 90g;50;5200;260000
14/03/2025;NISRINA MART;Bogabis Gabin Army Kelapa 125g;82;6800;557600
14/03/2025;NISRINA MART;AIM Aneka Cream Crackers 300g;78;12500;975000
14/03/2025;PT HERO MAKMUR PERKASA;B&B Gabin Traditional 210 gr / Biskuit Gabin 210g;35;10100;353500
14/03/2025;PT HERO MAKMUR PERKASA;AIM Crispy Lemon 150g;85;9500;807500
14/03/2025;PT HERO MAKMUR PERKASA;Kangguru Bunga Gem 90g / Biskuit Bunga Gem 90g;57;5200;296400
14/03/2025;PT HERO MAKMUR PERKASA;AIM Mini Assorted Biscuits 150g;51;8400;428400
14/03/2025;TOKO SETIAWAN;AIM Marie Susu 100g / Biskuit Rasa Susu Marie 100 gr;82;5300;434600
14/03/2025;TOKO SETIAWAN;B&B Gabin Traditional 210 gr / Biskuit Gabin 210g;78;10100;787800
14/03/2025;TOKO SETIAWAN;AIM Milk Cookies 250g / Biskuit AIM Rasa Susu 250g;75;12200;915000
14/03/2025;TOKO SETIAWAN;AIM Biskuit Kelapa Muda 250g;44;12200;536800
14/03/2025;TOKO SETIAWAN;Kangguru Butter Coconut 100 gr;38;4200;159600
14/03/2025;TOKO SETIAWAN;Bogabis Gabin Army Kelapa 125g;87;6800;591600
14/03/2025;AIS, TOKO;AIM Anekabis Gabin Oat SP12 220g/10 Pcks @22g;22;25000;550000
14/03/2025;AIS, TOKO;AIM Roasted Corn 180g / Biskuit AIM Corn 180g;87;13000;1131000
14/03/2025;AIS, TOKO;AIM Crispy Lemon 150g;92;9500;874000
14/03/2025;KOP. BCA;AIM Aneka Cream Crackers 300g;52;12500;650000
14/03/2025;KOP. BCA;AIM Crispy Crackers 150g / Biskuit Cirspy Cracker 150 gr;71;9500;674500
14/03/2025;KOP. BCA;Masterbis Gabin Master 120g;72;6400;460800
14/03/2025;KOP. BCA;AIM Crispy Lemon 150g;52;9500;494000
14/03/2025;TK. SUAIDAH;Kangguru Bon Bon 200g / Biskuit Rasa Cokelat 200gr;81;9500;769500
14/03/2025;TK. SUAIDAH;AIM Aneka Cream Crackers 300g;38;12500;475000
14/03/2025;TK. SUAIDAH;Kangguru Kacang Crackers 150 gr / Biskuit Krim Kacang 150g;44;9000;396000
14/03/2025;TK. SUAIDAH;AIM Cocoa Puff 200g / Biskuit Cocoa Puff 200 gr;91;9800;891800
14/03/2025;PUTRA AKBAR;AIM Good Morning Wafer 300g;45;39400;1773000
14/03/2025;PUTRA AKBAR;AIM Roasted Corn 180g / Biskuit AIM Corn 180g;61;13000;793000
14/03/2025;ANANDA DJAI;AIM Roasted Chicken 180g / Snack Crackers 180 gr;67;13000;871000
14/03/2025;ANANDA DJAI;AIM Good Morning Wafer 300g;38;39400;1497200
14/03/2025;ANANDA DJAI;Bogabis Crispy Lemon 200gr;34;20000;680000
14/03/2025;ANANDA DJAI;AIM Anekabis Gabin Oat SP12 220g/10 Pcks @22g;47;25000;1175000
14/03/2025;ANANDA DJAI;AIM Roasted Corn 180g / Biskuit AIM Corn 180g;62;13000;806000
14/03/2025;ANANDA DJAI;Anekabis Gabin Cokelat 350g;48;33400;1603200
14/03/2025;BAROKAH SNACK HJ. ALI;Kangguru Kacang Crackers 150 gr / Biskuit Krim Kacang 150g;82;9000;738000
14/03/2025;BAROKAH SNACK HJ. ALI;AIM Cream Crackers 1000g / Kaleng AIM Cream Cracker 1Kg;10;90200;902000
14/03/2025;TOKO TARA 2;Bogabis Assorted Tin 350gr;15;52100;781500
14/03/2025;TOKO TARA 2;AIM Aneka Square Puff 300g;51;12500;637500
14/03/2025;TOKO TARA 2;AIM Marie Susu 100g / Biskuit Rasa Susu Marie 100 gr;45;5300;238500
14/03/2025;CV. PAPUA SEJAHTERA (GOTA);AIM Toasty Cheese 180g / Snack AIM Rasa Keju 180g;55;13000;715000
14/03/2025;CV. PAPUA SEJAHTERA (GOTA);Bogabis Gabin Army Kelapa 125g;81;6800;550800
14/03/2025;CV. PAPUA SEJAHTERA (GOTA);Kangguru Bunga Gem 90g / Biskuit Bunga Gem 90g;81;5200;421200
14/03/2025;CV. PAPUA SEJAHTERA (GOTA);AIM Vegetable Crackers 180 Gr;60;13700;822000
14/03/2025;PRIMKOPAL RUMKITAL DR RAMELAN;Bogabis Gabin Army Butter 125g;64;6800;435200
14/03/2025;PRIMKOPAL RUMKITAL DR RAMELAN;Bogabis Peanut Cream 180 gr / Biskuit Bogabis dengan Krim Kacang 180g;47;8800;413600
14/03/2025;SAMO RASSO (RESTO SEDERHANA);Bogabis Peanut Cream 180 gr / Biskuit Bogabis dengan Krim Kacang 180g;60;8800;528000
14/03/2025;SAMO RASSO (RESTO SEDERHANA);Anekabis Gabin Cokelat 350g;28;33400;935200
14/03/2025;SAMO RASSO (RESTO SEDERHANA);AIM Aneka Assorted 1000g / Kaleng Biskuit AIM Assorted 1Kg;25;100200;2505000
14/03/2025;SAMO RASSO (RESTO SEDERHANA);Kangguru Butter Coconut 100 gr;37;4200;155400
14/03/2025;PT. BADAN HOKKY JAYAMAS ABADI;AIM Marie Susu 100g / Biskuit Rasa Susu Marie 100 gr;87;5300;461100
14/03/2025;PT. BADAN HOKKY JAYAMAS ABADI;Kangguru Durian Biscuits - 10 Pack;20;16000;320000
15/03/2025;TOKO BAMARA;AIM Rasa Durian 350g / Biskuit Rasa Durian 350 gr;23;39400;906200
15/03/2025;TOKO BAMARA;Kangguru Butter Coconut 100 gr;39;4200;163800
15/03/2025;TOKO BAMARA;AIM Good Morning Wafer 300g;23;39400;906200
15/03/2025;TOKO BAMARA;Bogabis Gabin Army Kelapa 125g;79;6800;537200
15/03/2025;TOKO BAMARA;Bogabis Bon-Bon 180g / Biskuit Bon-Bon 180 gr;57;8800;501600
15/03/2025;TOKO BAMARA;AIM Mini Assorted Biscuits 150g;84;8400;705600
15/03/2025;SUMBER REJEKI AMURANG;Kangguru Bon Bon 200g / Biskuit Rasa Cokelat 200gr;69;9500;655500
15/03/2025;SUMBER REJEKI AMURANG;AIM Aneka Square Puff 300g;60;12500;750000
15/03/2025;SUMBER REJEKI AMURANG;AIM Cream Crackers 1000g / Kaleng AIM Cream Cracker 1Kg;16;90200;1443200
15/03/2025;SUMBER REJEKI AMURANG;Bogabis Durian Cream 180gr / Biskuit Rasa Durian 180 g;84;8800;739200
15/03/2025;SUMBER REJEKI AMURANG;Anekabis Gabin Cokelat 350g;28;33400;935200
15/03/2025;APOTEK X DARMO;AIM Malkist Crackers 125g;42;6900;289800
15/03/2025;APOTEK X DARMO;AIM Aneka Cream Crackers 300g;43;12500;537500
15/03/2025;APOTEK X DARMO;AIM Toasty Cheese 180g / Snack AIM Rasa Keju 180g;42;13000;546000
15/03/2025;RM MAMPIRO WARUNG;Anekabis Gabin Oat 350gr / Gabin dengan Oat 350g;21;33400;701400
15/03/2025;RM MAMPIRO WARUNG;AIM Cream Crackers 1000g / Kaleng AIM Cream Cracker 1Kg;21;90200;1894200
15/03/2025;KOP. UINSA MART;AIM Toasty Cheese 180g / Snack AIM Rasa Keju 180g;76;13000;988000
15/03/2025;KOP. UINSA MART;Bogabis Gabin Army Butter 125g;86;6800;584800
15/03/2025;KOP. UINSA MART;Kangguru Assorted Biscuits 1000g;9;100200;901800
15/03/2025;KOP. UINSA MART;AIM Cocoa Puff 200g / Biskuit Cocoa Puff 200 gr;46;9800;450800
15/03/2025;SRI KURNIATIN;AIM Vegetable Crackers 180 Gr;40;13700;548000
15/03/2025;SRI KURNIATIN;AIM Cream Crackers 1000g / Kaleng AIM Cream Cracker 1Kg;15;90200;1353000
15/03/2025;SRI KURNIATIN;Bogabis Durian Cream 180gr / Biskuit Rasa Durian 180 g;46;8800;404800
15/03/2025;NASI AYAM HAI NAN;AIM Aneka Assorted 1000g / Kaleng Biskuit AIM Assorted 1Kg;15;100200;1503000
15/03/2025;NASI AYAM HAI NAN;Anekabis Gabin Super 350g;17;33400;567800
15/03/2025;NASI AYAM HAI NAN;AIM Gabin Cokelat 120g / Biskuit AIM Gabin Coklat 120g;50;6400;320000
15/03/2025;NASI AYAM HAI NAN;AIM Aneka Cream Crackers 300g;56;12500;700000
15/03/2025;NASI AYAM HAI NAN;AIM Anekabis Gabin Oat SP12 220g/10 Pcks @22g;17;25000;425000
15/03/2025;NASI AYAM HAI NAN;AIM Rasa Durian 350g / Biskuit Rasa Durian 350 gr;21;39400;827400
15/03/2025;MENSION SPORT CLUB;AIM Malkist Crackers 125g;83;6900;572700
15/03/2025;MENSION SPORT CLUB;AIM Roasted Corn 180g / Biskuit AIM Corn 180g;87;13000;1131000
15/03/2025;MENSION SPORT CLUB;TOASTY CHEESE 80 GR / AIM Biskuit Rasa Keju 80g;88;5300;466400
15/03/2025;MENSION SPORT CLUB;AIM Aneka Cream Crackers 300g;69;12500;862500
15/03/2025;MENSION SPORT CLUB;Bogabis Chocolate Cream 180 gr / Biskuit Rasa Coklat 180g;47;8800;413600
15/03/2025;MENSION SPORT CLUB;Kangguru Durian Biscuit 30g;53;1600;84800
15/03/2025;DIN FARMA;Kangguru Assorted Biscuits 1000g;20;100200;2004000
15/03/2025;DIN FARMA;AIM Aneka Assorted 1000g / Kaleng Biskuit AIM Assorted 1Kg;23;100200;2304600
15/03/2025;TOKO DUKUT;Bogabis Peanut Cream 180 gr / Biskuit Bogabis dengan Krim Kacang 180g;53;8800;466400
15/03/2025;TOKO DUKUT;AIM Aneka Square Puff 300g;73;12500;912500
15/03/2025;TOKO DUKUT;AIM Aneka Cream Crackers 300g;60;12500;750000
15/03/2025;TOKO DUKUT;Kangguru Kacang Crackers 150 gr / Biskuit Krim Kacang 150g;35;9000;315000
15/03/2025;WIN SNACK;AIM Crispy Crackers 150g / Biskuit Cirspy Cracker 150 gr;46;9500;437000
15/03/2025;WIN SNACK;AIM Malkist Crackers 125g;84;6900;579600
15/03/2025;WIN SNACK;Bogabis Rose Cream 180 gr / Biskuit Bogabis Rose dengan Krim 180g;42;8800;369600
15/03/2025;WIN SNACK;AIM WAFER LOVER STRAWBERY 80gr;42;5000;210000
15/03/2025;INTAN, TOKO;AIM Aneka Cream Crackers 300g;81;12500;1012500
15/03/2025;INTAN, TOKO;AIM Cocoa Puff 200g / Biskuit Cocoa Puff 200 gr;88;9800;862400
15/03/2025;INTAN, TOKO;Kangguru Durian Biscuits - 10 Pack;34;16000;544000
15/03/2025;INTAN, TOKO;AIM Aneka Assorted 1000g / Kaleng Biskuit AIM Assorted 1Kg;16;100200;1603200
15/03/2025;INTAN, TOKO;AIM Mini Assorted Biscuits 150g;88;8400;739200
15/03/2025;RUMAH MAKAN JOSS GANDOS;Bogabis Malkist Renyah 100 gr / Cracker Malkist 100g;35;5500;192500
15/03/2025;RUMAH MAKAN JOSS GANDOS;AIM Crispy Crackers 150g / Biskuit Cirspy Cracker 150 gr;87;9500;826500
15/03/2025;RUMAH MAKAN JOSS GANDOS;AIM Rasa Coconut 350g / Biskuit Rasa Kelapa 350 g;34;39400;1339600
15/03/2025;RUDY HARTONO;Bogabis Malkist Renyah 100 gr / Cracker Malkist 100g;68;5500;374000
15/03/2025;RUDY HARTONO;Bogabis Durian Cream 180gr / Biskuit Rasa Durian 180 g;84;8800;739200
15/03/2025;RUDY HARTONO;Kangguru Rose Chocolate 100 gr;72;4400;316800
15/03/2025;RUDY HARTONO;AIM Anekabis Gabin Oat SP12 220g/10 Pcks @22g;20;25000;500000
15/03/2025;TOKO BERSAUDARA;AIM Aneka Square Puff 300g;47;12500;587500
15/03/2025;TOKO BERSAUDARA;AIM Aneka Assorted 1000g / Kaleng Biskuit AIM Assorted 1Kg;24;100200;2404800
15/03/2025;TOKO BERSAUDARA;AIM Gabin Cokelat 120g / Biskuit AIM Gabin Coklat 120g;57;6400;364800
15/03/2025;TOKO BERSAUDARA;Bogabis Gabin Army Kelapa 125g;84;6800;571200
15/03/2025;PT. DUTALIA TIMOR LESTARI;AIM Marie Susu 100g / Biskuit Rasa Susu Marie 100 gr;64;5300;339200
15/03/2025;PT. DUTALIA TIMOR LESTARI;AIM Good Morning Wafer 300g;46;39400;1812400
15/03/2025;PT. DUTALIA TIMOR LESTARI;Bogabis Malkist Renyah 100 gr / Cracker Malkist 100g;68;5500;374000
15/03/2025;AL FATIH;AIM Aneka Cream Crackers 300g;46;12500;575000
15/03/2025;AL FATIH;AIM Aneka Assorted 1000g / Kaleng Biskuit AIM Assorted 1Kg;16;100200;1603200
15/03/2025;AL FATIH;AIM Anekabis Gabin Oat SP12 220g/10 Pcks @22g;21;25000;525000
15/03/2025;AL FATIH;Anekabis Gabin Cokelat 350g;19;33400;634600
15/03/2025;ZAENAL SNACK;AIM Crispy Crackers 150g / Biskuit Cirspy Cracker 150 gr;69;9500;655500
15/03/2025;ZAENAL SNACK;Anekabis Gabin Super 350g;45;33400;1503000
15/03/2025;TALENTA MART;Kangguru Durian Biscuits - 10 Pack;21;16000;336000
15/03/2025;TALENTA MART;Bogabis Durian Cream 180gr / Biskuit Rasa Durian 180 g;66;8800;580800
15/03/2025;APOTEK VALENCIA;Kangguru Durian 100 gr / Biskuit Kangguru Rasa Durian 100g;51;4200;214200
15/03/2025;APOTEK VALENCIA;AIM Vegetable Crackers 180 Gr;60;13700;822000
15/03/2025;APOTEK VALENCIA;AIM Toasty Cheese 180g / Snack AIM Rasa Keju 180g;72;13000;936000
15/03/2025;APOTEK VALENCIA;Bogabis Peanut Cream 180 gr / Biskuit Bogabis dengan Krim Kacang 180g;73;8800;642400
15/03/2025;APOTEK VALENCIA;AIM Mini Assorted Biscuits 150g;65;8400;546000
15/03/2025;APOTEK VALENCIA;B&B Gabin Traditional 210 gr / Biskuit Gabin 210g;35;10100;353500
15/03/2025;KOP SURYA SEKAWAN;AIM Crispy Crackers 150g / Biskuit Cirspy Cracker 150 gr;45;9500;427500
15/03/2025;KOP SURYA SEKAWAN;Kangguru Durian Biscuit 30g;75;1600;120000
15/03/2025;APOTEK PATEN JAYA;AIM Roasted Chicken 180g / Snack Crackers 180 gr;61;13000;793000
15/03/2025;APOTEK PATEN JAYA;Bogabis Peanut Cream 180 gr / Biskuit Bogabis dengan Krim Kacang 180g;83;8800;730400
15/03/2025;TOKO LELY;Kangguru Butter Coconut 100 gr;47;4200;197400
15/03/2025;TOKO LELY;Bogabis Rose Cream 180 gr / Biskuit Bogabis Rose dengan Krim 180g;60;8800;528000
15/03/2025;TOKO LELY;TOASTY CHEESE 80 GR / AIM Biskuit Rasa Keju 80g;79;5300;418700
15/03/2025;TOKO LELY;B&B Gabin Traditional 210 gr / Biskuit Gabin 210g;56;10100;565600
15/03/2025;TOKO LELY;Bogabis Chocolate Cream 180 gr / Biskuit Rasa Coklat 180g;84;8800;739200
15/03/2025;TOKO MBAH DJI;TOASTY CHEESE 80 GR / AIM Biskuit Rasa Keju 80g;56;5300;296800
15/03/2025;TOKO MBAH DJI;AIM Rasa Coconut 350g / Biskuit Rasa Kelapa 350 g;27;39400;1063800
15/03/2025;TOKO MBAH DJI;AIM Milk Cookies 250g / Biskuit AIM Rasa Susu 250g;60;12200;732000
15/03/2025;APOTEK VALENCIA;Masterbis Gabin Master 120g;53;6400;339200
15/03/2025;APOTEK VALENCIA;Kangguru Assorted Biscuits 1000g;24;100200;2404800
15/03/2025;APOTEK VALENCIA;Kangguru Durian Biscuit 30g;58;1600;92800
15/03/2025;APOTEK VALENCIA;Kangguru Durian Biscuits - 10 Pack;27;16000;432000
15/03/2025;APOTEK VALENCIA;AIM Toasty Cheese 180g / Snack AIM Rasa Keju 180g;86;13000;1118000
